ParticipantID|Sender|Onset|Enter|Typingti|Speed|AppOrig.|Text|Recipients|Blocked|KDels|DDels|DIns|DDels*N|DIns*N|TaggedText|CONDITION|BATCH|STAGE
T1LT1L|bunny_rampage|2373921|2376251|2330|6|bunny_rampage|did donate and e|, maxine|OK|0|0|0|0|0|E|W|WITHIN6|5
T5LT5L|zAlieron|2374466|2377058|2592|7|zAlieron|what was ur C word? |, John|OK|0|0|0|0|0|E|W|WITHIN6|5
T1RT1R|purplefalcon|2356841|2378544|21703|0|purplefalcon|THEN and THIS|, flower|OK|8|6|0|6|0|E|W|WITHIN6|5
T2RT2R|foozy|2375343|2379619|4276|0|foozy|Okay|, toolbox|OK|0|0|0|0|0|E|WP|WITHIN6|5
T4LT4L|John|2379536|2380800|1264|4|John|CAMOUF|, zAlieron|OK|0|0|0|0|0|E|W|WITHIN6|5
T5RT5R|toolbox|2374599|2381495|6896|2|toolbox|I'll do HELDIN |, foozy|OK|1|1|0|1|0|E|WP|WITHIN6|5
T2RT2R|foozy|2379952|2381503|1551|5|foozy|/restart|, toolbox|OK|0|0|0|0|0|E|WP|WITHIN6|5
server|server|2381528|2381528|0|0|foozy|*****The list of items is deleted....start again |, toolbox|OK|0|0|0|0|0|E|WP|WITHIN6|5
T2LT2L|Pat37|2379184|2384815|5631|1|Pat37|/juice|, serafina|OK|0|6|0|6|0|E|W|WITHIN6|5
T0LT0L|maxine|2384372|2385124|752|3|maxine|/gg|, bunny_rampage|OK|0|0|0|0|0|E|W|WITHIN6|5
server|server|2385125|2385125|0|0|maxine|****OTHER PARTICIPANT TRIED TO SELECT AN ITEM THAT'S ALREADY BEEN SELECTED|, bunny_rampage|OK|0|0|0|0|0|E|W|WITHIN6|5
T2RT2R|foozy|2383200|2385209|2009|3|foozy|okay :P|, toolbox|OK|0|0|0|0|0|E|WP|WITHIN6|5
T4LT4L|John|2385127|2386727|1600|8|John|but its first|, zAlieron|OK|0|0|0|0|0|E|W|WITHIN6|5
T5LT5L|zAlieron|2381733|2386989|5256|0|zAlieron||, John|OK|0|51|8|2601|296|E|W|WITHIN6|5
T0LT0L|maxine|2385579|2387170|1591|4|maxine| did gg|, bunny_rampage|OK|0|0|0|0|0|E|W|WITHIN6|5
T5LT5L|zAlieron|2387717|2389101|1384|36|zAlieron|COAT, CAMOUF, INCLII, INTEL,  NELLYPANT, NELLYPANTS|, John|OK|0|0|0|0|0|E|W|WITHIN6|5
T2RT2R|foozy|2387158|2389216|2058|3|foozy|/restart|, toolbox|OK|0|0|0|0|0|E|WP|WITHIN6|5
T2LT2L|Pat37|2386068|2389500|3432|1|Pat37|/rules|, serafina|OK|0|0|0|0|0|E|W|WITHIN6|5
T4LT4L|John|2387664|2390152|2488|4|John|so you start|, zAlieron|OK|0|0|0|0|0|E|W|WITHIN6|5
T3LT3L|serafina|2387433|2391600|4167|2|serafina|you start? |, Pat37|OK|0|0|0|0|0|E|W|WITHIN6|5
server|server|2391762|2391762|0|0|foozy|*****The list of items is deleted....start again |, toolbox|OK|0|0|0|0|0|E|WP|WITHIN6|5
T1RT1R|purplefalcon|2385065|2392799|7734|1|purplefalcon|me you you|, flower|OK|3|3|2|3|8|E|W|WITHIN6|5
T2RT2R|foozy|2389708|2393687|3979|2|foozy|/BREATHE|, toolbox|OK|0|3|0|3|0|E|WP|WITHIN6|5
T2LT2L|Pat37|2390150|2395049|4899|1|Pat37|go ahead|, serafina|OK|5|5|0|5|0|E|W|WITHIN6|5
T5LT5L|zAlieron|2390124|2398852|8728|5|zAlieron|CAMOUF, COAT,  INCLII, INTEL,  NELLYPANT, NELLYPANTS|, John|OK|1|7|9|309|398|E|W|WITHIN6|5
server|server|2400376|2400376|0|0|server|Your score is: 87--Sort the following words in alphabetical order:---BANGLE-|, maxine|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2400376|2400376|0|0|server|Your score is: 75--Sort the following words in alphabetical order:---BE)B-BB)BBBB-|, serafina|OK|0|0|0|0|0|L|W|WITHIN6|6
T2LT2L|Pat37|2397353|2400380|3027|6|Pat37|did juice and rules|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2400411|2400411|0|0|server|Your score is: 79--Sort the following words in alphabetical order:---NEVER-|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2400412|2400412|0|0|server|Your score is: 83--Sort the following words in alphabetical order:---AAAAAA-A)E-|, Pat37|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2400421|2400421|0|0|server|Your score is: 44--Sort the following words in alphabetical order:---TWELVE-TWO-|, John|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2400421|2400421|0|0|server|Your score is: 34--Sort the following words in alphabetical order:---THIRT-|, purplefalcon|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2400433|2400433|0|0|server|Your score is: 34--Sort the following words in alphabetical order:---EEEE-FFFF-LLLL-|, flower|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2400433|2400433|0|0|server|Your score is: 44--Sort the following words in alphabetical order:---JJJJ-FFFF-IIII-EEEE-|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2400439|2400439|0|0|server|Your score is: 76--Sort the following words in alphabetical order:---ONE-THREE-FOURT-TWELVE-EIGHT-|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
server|server|2400439|2400439|0|0|server|Your score is: 76--Sort the following words in alphabetical order:---THREE-FOURT-|, toolbox|OK|0|0|0|0|0|L|WP|WITHIN6|6
T5RT5R|toolbox|2396003|2401603|5600|1|toolbox|/CAPACITY|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
server|server|2401609|2401609|0|0|toolbox|****OTHER PARTICIPANT TYPED A TYPO|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
T5LT5L|zAlieron|2400803|2403858|3055|3|zAlieron|oh darn ; |, flower|OK|0|7|0|49|0|L|W|WITHIN6|6
T4LT4L|John|2391520|2403921|12401|0|John|ahh|, purplefalcon|OK|6|4|0|4|0|L|W|WITHIN6|6
T4LT4L|John|2404552|2405080|528|5|John|hi!|, purplefalcon|OK|0|0|0|0|0|L|W|WITHIN6|6
T5LT5L|zAlieron|2405093|2406716|1623|2|zAlieron|hey!|, flower|OK|0|3|0|9|0|L|W|WITHIN6|6
T0LT0L|maxine|2402842|2406913|4071|1|maxine|new word|, serafina|OK|0|0|0|0|0|L|W|WITHIN6|6
T5RT5R|toolbox|2404447|2407575|3128|0|toolbox|hi|, foozy|OK|2|2|0|2|0|L|WP|WITHIN6|6
T0RT0R|flower|2381061|2408541|27480|0|flower|hi|, zAlieron|OK|13|49|0|1381|0|L|W|WITHIN6|6
T1LT1L|bunny_rampage|2384570|2409059|24489|0|bunny_rampage|"never"|, Pat37|OK|74|54|0|54|0|L|W|WITHIN6|6
T1RT1R|purplefalcon|2397975|2410100|12125|2|purplefalcon|yooo mah first word is THIRT|, John|OK|20|17|0|17|0|L|W|WITHIN6|6
T0RT0R|flower|2408738|2410202|1464|2|flower|EEEE|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
T2RT2R|foozy|2408735|2411203|2468|1|foozy|Hey|, toolbox|OK|3|3|0|3|0|L|WP|WITHIN6|6
T0RT0R|flower|2410524|2411902|1378|2|flower|FFFF|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
T0LT0L|maxine|2408133|2412460|4327|1|maxine|bangle|, serafina|OK|4|3|0|3|0|L|W|WITHIN6|6
T5RT5R|toolbox|2408935|2412886|3951|4|toolbox|new participant?|, foozy|OK|1|1|0|1|0|L|WP|WITHIN6|6
T0RT0R|flower|2412161|2413474|1313|3|flower|LLLL|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
T0RT0R|flower|2413850|2414626|776|5|flower|you?|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
T3LT3L|serafina|2403151|2416151|13000|1|serafina|BE)B, BB)BBBB|, maxine|OK|1|1|0|1|0|L|W|WITHIN6|6
T2RT2R|foozy|2415933|2416269|336|8|foozy|yes|, toolbox|OK|0|0|0|0|0|L|WP|WITHIN6|6
T4LT4L|John|2406302|2416758|10456|2|John|my words are TWELVE TWO|, purplefalcon|OK|0|0|0|0|0|L|W|WITHIN6|6
T2LT2L|Pat37|2403836|2417361|13525|1|Pat37|my words are AAAAAA and A)E|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
T5RT5R|toolbox|2414765|2417485|2720|6|toolbox|my words are THREE|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
T5LT5L|zAlieron|2410545|2418770|8225|0|zAlieron||, flower|OK|0|32|0|1024|0|L|W|WITHIN6|6
T5RT5R|toolbox|2417652|2421165|3513|2|toolbox|and FOURT|, foozy|OK|2|1|0|1|0|L|WP|WITHIN6|6
T4LT4L|John|2417042|2421458|4416|4|John|so me then you and you|, purplefalcon|OK|2|2|0|2|0|L|W|WITHIN6|6
T5LT5L|zAlieron|2419325|2421531|2206|8|zAlieron|type it in together|, flower|OK|0|0|0|0|0|L|W|WITHIN6|6
T1RT1R|purplefalcon|2420952|2423968|3016|2|purplefalcon|ok so yup|, John|OK|0|0|0|0|0|L|W|WITHIN6|6
T3LT3L|serafina|2422272|2425736|3464|2|serafina|i'll start|, maxine|OK|0|0|0|0|0|L|W|WITHIN6|6
T5LT5L|zAlieron|2422230|2425990|3760|8|zAlieron|so i have JJJJ, FFFF, IIII, EEEE|, flower|OK|0|2|0|4|0|L|W|WITHIN6|6
T4LT4L|John|2422081|2431537|9456|0|John|/THIRT|, purplefalcon|OK|0|2|0|2|0|L|W|WITHIN6|6
T2RT2R|foozy|2416737|2431907|15170|2|foozy|mine are ONE THREE FOURT TWELVE EIGHT|, toolbox|OK|10|8|0|8|0|L|WP|WITHIN6|6
T3LT3L|serafina|2427242|2431946|4704|1|serafina|/bangle|, maxine|OK|0|0|0|0|0|L|W|WITHIN6|6
T1LT1L|bunny_rampage|2426632|2433804|7172|0|bunny_rampage|/AAAAAA|, Pat37|OK|0|4|0|4|0|L|W|WITHIN6|6
T4LT4L|John|2432192|2434344|2152|5|John|ok your turn|, purplefalcon|OK|1|1|0|1|0|L|W|WITHIN6|6
T3LT3L|serafina|2432991|2434367|1376|1|serafina|go|, maxine|OK|0|0|0|0|0|L|W|WITHIN6|6
T1LT1L|bunny_rampage|2434121|2436454|2333|1|bunny_rampage|/A)E|, Pat37|OK|0|0|0|0|0|L|W|WITHIN6|6
T0RT0R|flower|2425832|2437256|11424|1|flower|okay so i'll do it|, zAlieron|OK|8|6|0|6|0|L|W|WITHIN6|6
T5RT5R|toolbox|2435062|2437423|2361|8|toolbox|k, i'll do all of it|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
T1RT1R|purplefalcon|2432226|2440070|7844|0|purplefalcon|/TWELVE|, John|OK|0|11|0|11|0|L|W|WITHIN6|6
T5RT5R|toolbox|2438976|2440513|1537|5|toolbox|/restart|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
server|server|2440518|2440518|0|0|toolbox|*****The list of items is deleted....start again |, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
T1LT1L|bunny_rampage|2436773|2441070|4297|3|bunny_rampage|did aaaa and a)e|, Pat37|OK|0|0|0|0|0|L|W|WITHIN6|6
T1RT1R|purplefalcon|2440110|2441360|1250|3|purplefalcon|/TWO|, John|OK|0|0|0|0|0|L|W|WITHIN6|6
T0LT0L|maxine|2436884|2441660|4776|1|maxine|/bb)bbbb|, serafina|OK|0|0|0|0|0|L|W|WITHIN6|6
T1RT1R|purplefalcon|2441492|2442992|1500|3|purplefalcon|/next|, John|OK|0|0|0|0|0|L|W|WITHIN6|6
T5RT5R|toolbox|2441346|2446162|4816|1|toolbox|/EIGHT|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
server|server|2446260|2446260|0|0|server|Your score is: 47--Sort the following words in alphabetical order:---WELLSAID-WELLINSIDE-THEN-|, John|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2446260|2446260|0|0|server|Your score is: 37--Sort the following words in alphabetical order:---WELL-MONEY-WELLSAID-THEN-|, purplefalcon|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2446274|2446274|0|0|purplefalcon|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, John|OK|0|0|0|0|0|L|W|WITHIN6|6
T0LT0L|maxine|2441973|2446581|4608|1|maxine|/be)b|, serafina|OK|0|0|0|0|0|L|W|WITHIN6|6
T2LT2L|Pat37|2421743|2447390|25647|0|Pat37|/never|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
T0RT0R|flower|2443995|2448315|4320|6|flower|but then you have to do LLLL|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
T4LT4L|John|2447846|2448574|728|5|John|yay!|, purplefalcon|OK|0|0|0|0|0|L|W|WITHIN6|6
T0LT0L|maxine|2447688|2448861|1173|4|maxine|/next|, serafina|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2448870|2448870|0|0|server|Your score is: 90--Sort the following words in alphabetical order:---DDDD-HHHH-GGGG-BBBB-|, maxine|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2448870|2448870|0|0|server|Your score is: 78--Sort the following words in alphabetical order:---BBBB-|, serafina|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2448870|2448870|0|0|maxine|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, serafina|OK|0|0|0|0|0|L|W|WITHIN6|6
T2LT2L|Pat37|2447542|2448946|1404|3|Pat37|/next|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
T5RT5R|toolbox|2446403|2448963|2560|2|toolbox|/FOURT|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
server|server|2448964|2448964|0|0|Pat37|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
T4LT4L|John|2449568|2451312|1744|6|John|ok new words|, purplefalcon|OK|0|0|0|0|0|L|W|WITHIN6|6
T1RT1R|purplefalcon|2450203|2451328|1125|4|purplefalcon|sweet|, John|OK|0|0|0|0|0|L|W|WITHIN6|6
T5LT5L|zAlieron|2432819|2451762|18943|0|zAlieron|ok|, flower|OK|0|42|4|1484|96|L|W|WITHIN6|6
T5RT5R|toolbox|2450394|2452082|1688|2|toolbox|/ONE|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
T3LT3L|serafina|2451870|2453262|1392|2|serafina|BBBB|, maxine|OK|0|0|0|0|0|L|W|WITHIN6|6
T2LT2L|Pat37|2451490|2453424|1934|3|Pat37|/"never|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2453428|2453428|0|0|Pat37|****OTHER PARTICIPANT TYPED A TYPO|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
T5RT5R|toolbox|2453050|2455130|2080|2|toolbox|/THREE|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
T1LT1L|bunny_rampage|2453880|2455821|1941|4|bunny_rampage|/restart|, Pat37|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2455822|2455822|0|0|bunny_rampage|*****The list of items is deleted....start again |, Pat37|OK|0|0|0|0|0|L|W|WITHIN6|6
T5RT5R|toolbox|2455296|2456992|1696|4|toolbox|/TWELVE|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
T5LT5L|zAlieron|2453529|2457921|4392|7|zAlieron|go for it; elt me know when i go|, flower|OK|2|2|0|2|0|L|W|WITHIN6|6
T5RT5R|toolbox|2457223|2458359|1136|4|toolbox|/next|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
T1LT1L|bunny_rampage|2457669|2460454|2785|3|bunny_rampage|hit restart|, Pat37|OK|1|1|0|1|0|L|W|WITHIN6|6
server|server|2460615|2460615|0|0|server|Your score is: 81--Sort the following words in alphabetical order:---SEVENTH-|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
server|server|2460615|2460615|0|0|toolbox|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, foozy|OK|0|0|0|0|0|L|WP|WITHIN6|6
server|server|2460615|2460615|0|0|server|Your score is: 81--Sort the following words in alphabetical order:---TENTH-NINTH-FIFTH-SIXTH-|, toolbox|OK|0|0|0|0|0|L|WP|WITHIN6|6
T0LT0L|maxine|2450656|2461531|10875|2|maxine|dddd, hhhh, gggg,bbbb,|, serafina|OK|0|0|0|0|0|L|W|WITHIN6|6
T1RT1R|purplefalcon|2453352|2463431|10079|2|purplefalcon|MONEY THEN WELL WELLSAID|, John|OK|1|1|12|1|108|L|W|WITHIN6|6
T0LT0L|maxine|2462523|2463877|1354|3|maxine|/bbbb|, serafina|OK|0|0|0|0|0|L|W|WITHIN6|6
T2LT2L|Pat37|2455642|2466324|10682|0|Pat37|/restart|, bunny_rampage|OK|0|13|0|13|0|L|W|WITHIN6|6
server|server|2466344|2466344|0|0|Pat37|*****The list of items is deleted....start again |, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
T0LT0L|maxine|2464915|2466731|1816|4|maxine|did bbbb|, serafina|OK|0|0|0|0|0|L|W|WITHIN6|6
T4LT4L|John|2452251|2467683|15432|1|John|WELLSAID WELLINSIDE THEN|, purplefalcon|OK|8|5|0|5|0|L|W|WITHIN6|6
T2RT2R|foozy|2462677|2468263|5586|4|foozy|yay :) my word is SEVENTH|, toolbox|OK|1|1|0|1|0|L|WP|WITHIN6|6
T0RT0R|flower|2448540|2469100|20560|1|flower|wait 20 seconds from go for me|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
T1LT1L|bunny_rampage|2463111|2469199|6088|0|bunny_rampage|/A)E|, Pat37|OK|0|0|0|0|0|L|W|WITHIN6|6
T0RT0R|flower|2469286|2469989|703|2|flower|GO|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
T2LT2L|Pat37|2467317|2470890|3573|5|Pat37|is never in quotes|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
T3LT3L|serafina|2470533|2473140|2607|1|serafina|/dddd|, maxine|OK|0|0|0|0|0|L|W|WITHIN6|6
T0RT0R|flower|2470691|2473403|2712|1|flower|/EEEE|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
T1LT1L|bunny_rampage|2469960|2473964|4004|1|bunny_rampage|/AAAAAA|, Pat37|OK|0|0|0|0|0|L|W|WITHIN6|6
T5LT5L|zAlieron|2458455|2474224|15769|0|zAlieron|ok; |, flower|OK|0|39|0|1445|0|L|W|WITHIN6|6
T2LT2L|Pat37|2473972|2474799|827|1|Pat37|/|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2474802|2474802|0|0|Pat37|****OTHER PARTICIPANT TYPED A TYPO|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
T3LT3L|serafina|2473978|2475770|1792|2|serafina|/gggg|, maxine|OK|0|0|0|0|0|L|W|WITHIN6|6
T2LT2L|Pat37|2475842|2476263|421|2|Pat37|?|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
T3LT3L|serafina|2476218|2477690|1472|3|serafina|/hhhh|, maxine|OK|0|0|0|0|0|L|W|WITHIN6|6
T1LT1L|bunny_rampage|2475398|2479131|3733|5|bunny_rampage|no never is just never|, Pat37|OK|0|0|0|0|0|L|W|WITHIN6|6
T3LT3L|serafina|2478146|2479282|1136|3|serafina|done|, maxine|OK|0|0|0|0|0|L|W|WITHIN6|6
T0RT0R|flower|2474033|2479913|5880|0|flower|no|, zAlieron|OK|8|6|0|6|0|L|W|WITHIN6|6
T5RT5R|toolbox|2465719|2481902|16183|2|toolbox|i have TENTH, NINTH, FIFTH and SIXTH|, foozy|OK|24|23|0|23|0|L|WP|WITHIN6|6
T2LT2L|Pat37|2481666|2482040|374|2|Pat37|k|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
T1LT1L|bunny_rampage|2481918|2483343|1425|7|bunny_rampage|type never|, Pat37|OK|0|0|0|0|0|L|W|WITHIN6|6
T0RT0R|flower|2480331|2483994|3663|5|flower|don't type after go|, zAlieron|OK|2|2|0|2|0|L|W|WITHIN6|6
T5LT5L|zAlieron|2482143|2485959|3816|1|zAlieron|/LLLL|, flower|OK|0|0|0|0|0|L|W|WITHIN6|6
T0RT0R|flower|2485159|2489134|3975|4|flower|k ready...restart|, zAlieron|OK|2|2|0|2|0|L|W|WITHIN6|6
T2RT2R|foozy|2489589|2491502|1913|7|foozy|so I'll start.|, toolbox|OK|0|0|0|0|0|L|WP|WITHIN6|6
T5LT5L|zAlieron|2486329|2491522|5193|1|zAlieron|oh haha; k|, flower|OK|0|5|0|25|0|L|W|WITHIN6|6
T0RT0R|flower|2489544|2491727|2183|3|flower|/restart|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
T4LT4L|John|2471351|2492023|20672|2|John|ok so money, then, well, wellinside, wellsaid|, purplefalcon|OK|2|2|0|2|0|L|W|WITHIN6|6
server|server|2492680|2492680|0|0|flower|*****The list of items is deleted....start again |, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
T2LT2L|Pat37|2484019|2493597|9578|0|Pat37|/never|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
T4LT4L|John|2492391|2494191|1800|3|John|yesyes?|, purplefalcon|OK|2|2|0|2|0|L|W|WITHIN6|6
T2LT2L|Pat37|2494743|2495975|1232|4|Pat37|/next|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2495976|2495976|0|0|server|Your score is: 82--Sort the following words in alphabetical order:---SIXTH-THIRD-|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2495976|2495976|0|0|Pat37|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2495976|2495976|0|0|server|Your score is: 86--Sort the following words in alphabetical order:---F)ORT-|, Pat37|OK|0|0|0|0|0|L|W|WITHIN6|6
T0RT0R|flower|2492305|2496201|3896|1|flower|/EEEE|, zAlieron|OK|0|1|0|1|0|L|W|WITHIN6|6
T1RT1R|purplefalcon|2474191|2496378|22187|0|purplefalcon|yup|, John|OK|6|50|0|2030|0|L|W|WITHIN6|6
T2RT2R|foozy|2492481|2499531|7050|1|foozy|/restart|, toolbox|OK|0|3|0|3|0|L|WP|WITHIN6|6
server|server|2499546|2499546|0|0|foozy|*****The list of items is deleted....start again |, toolbox|OK|0|0|0|0|0|L|WP|WITHIN6|6
T0RT0R|flower|2499297|2501096|1799|2|flower|/FFFF|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
T5RT5R|toolbox|2488161|2501698|13537|5|toolbox|you start, I'll count to 20, then give me another ten seconds before you finish|, foozy|OK|2|2|0|2|0|L|WP|WITHIN6|6
T2LT2L|Pat37|2497855|2502722|4867|1|Pat37|F)ORT|, bunny_rampage|OK|1|1|0|1|0|L|W|WITHIN6|6
T0RT0R|flower|2501468|2503212|1744|2|flower|/IIII|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
T4LT4L|John|2499621|2504565|4944|3|John|kk so i go first|, purplefalcon|OK|0|0|0|0|0|L|W|WITHIN6|6
T0LT0L|maxine|2494649|2504769|10120|3|maxine|did you do the rest and then next?|, serafina|OK|2|2|0|2|0|L|W|WITHIN6|6
T0RT0R|flower|2503669|2505694|2025|2|flower|/JJJJ|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
T1LT1L|bunny_rampage|2496164|2506502|10338|1|bunny_rampage|"sixth" and "third"|, Pat37|OK|9|5|0|5|0|L|W|WITHIN6|6
T1RT1R|purplefalcon|2506045|2506529|484|4|purplefalcon|kk|, John|OK|0|0|0|0|0|L|W|WITHIN6|6
T4LT4L|John|2505214|2510510|5296|1|John|/MONEY|, purplefalcon|OK|0|0|0|0|0|L|W|WITHIN6|6
T3LT3L|serafina|2511805|2513301|1496|3|serafina|/next|, maxine|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2513305|2513305|0|0|server|Your score is: 94--Sort the following words in alphabetical order:---FIRST-THIRD-FOURTH-F)ORT-TENTH-|, maxine|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2513305|2513305|0|0|server|Your score is: 82--Sort the following words in alphabetical order:---TENTH-FOURTH-F)ORT-FIFTH-NINTH-|, serafina|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2513316|2513316|0|0|serafina|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, maxine|OK|0|0|0|0|0|L|W|WITHIN6|6
T4LT4L|John|2511404|2513709|2305|2|John|/THEN|, purplefalcon|OK|0|0|0|0|0|L|W|WITHIN6|6
T2RT2R|foozy|2500037|2515269|15232|0|foozy|Okay|, toolbox|OK|10|6|0|6|0|L|WP|WITHIN6|6
T1LT1L|bunny_rampage|2509091|2516272|7181|0|bunny_rampage|/F)ORT|, Pat37|OK|0|6|0|6|0|L|W|WITHIN6|6
T1RT1R|purplefalcon|2511912|2517303|5391|4|purplefalcon|so money and well for you|, John|OK|1|1|0|1|0|L|W|WITHIN6|6
T1LT1L|bunny_rampage|2516449|2517491|1042|7|bunny_rampage|did fort|, Pat37|OK|0|0|0|0|0|L|W|WITHIN6|6
T4LT4L|John|2514293|2518421|4128|1|John|/WELL|, purplefalcon|OK|0|0|0|0|0|L|W|WITHIN6|6
T5LT5L|zAlieron|2492428|2520789|28361|0|zAlieron|/LLLL|, flower|OK|0|8|0|64|0|L|W|WITHIN6|6
T2RT2R|foozy|2515904|2521706|5802|1|foozy|/restart|, toolbox|OK|0|4|0|4|0|L|WP|WITHIN6|6
server|server|2521731|2521731|0|0|foozy|*****The list of items is deleted....start again |, toolbox|OK|0|0|0|0|0|L|WP|WITHIN6|6
T2LT2L|Pat37|2515966|2522159|6193|0|Pat37|/sixth|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
T5LT5L|zAlieron|2521392|2522447|1055|4|zAlieron|/next|, flower|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2522448|2522448|0|0|server|Your score is: 39--Sort the following words in alphabetical order:---EIHTH-|, flower|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2522448|2522448|0|0|server|Your score is: 49--Sort the following words in alphabetical order:---NINTH-SIXTH-FOURTH-THIRD-|, zAlieron|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2522450|2522450|0|0|zAlieron|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, flower|OK|0|0|0|0|0|L|W|WITHIN6|6
T1RT1R|purplefalcon|2522202|2523248|1046|10|purplefalcon|i mean then|, John|OK|0|0|0|0|0|L|W|WITHIN6|6
T2LT2L|Pat37|2522650|2523789|1139|5|Pat37|/third|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
T2RT2R|foozy|2522073|2525564|3491|1|foozy|/FIFTH|, toolbox|OK|0|0|0|0|0|L|WP|WITHIN6|6
T2LT2L|Pat37|2524308|2525649|1341|3|Pat37|/next|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2525668|2525668|0|0|server|Your score is: 85--Sort the following words in alphabetical order:---N))VERSOME-|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
server|server|2525668|2525668|0|0|Pat37|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, bunny_rampage|OK|0|0|0|0|0|L|W|WITHIN6|6
